Wavelength	n	k
18.61385488	1.942277371	3.049213726
18.72131384	1.971909665	3.064917088
18.82939316	2.001907876	3.080153841
18.93809643	2.032241758	3.094883183
19.04742726	2.062877202	3.109070397
19.15738925	2.093777159	3.122687268
19.26798607	2.12490305	3.135711366
19.37922137	2.156215383	3.148126171
19.49109883	2.187674618	3.159920503
19.60362217	2.219241702	3.171088152
19.71679512	2.250879089	3.181626609
19.83062142	2.282550458	3.191537476
19.94510485	2.314221143	3.200825702
20.06024919	2.345858579	3.209498711
20.17605828	2.377432024	3.217566464
20.29253593	2.408912701	3.225040888
20.40968602	2.440273997	3.231935216
20.52751242	2.471491004	3.238264206
20.64601905	2.502540802	3.24404338
20.76520982	2.533401921	3.249289357
20.88508868	2.564054983	3.254018692
21.00565961	2.594481134	3.258249567
21.12692661	2.624664049	3.261998977
21.24889369	2.654587532	3.265285523
21.37156489	2.684237019	3.268127312
21.49494428	2.713598663	3.270542935
21.61903595	2.74265984	3.272550716
21.743844	2.771408205	3.274169748
21.86937258	2.799832305	3.275419086
21.99562585	2.827921576	3.276317712
22.12260798	2.855665524	3.276885492
22.25032319	2.883054536	3.27714223
22.37877571	2.910079291	3.277108403
22.50796979	2.93673136	3.276804536
22.63790972	2.963002374	3.276252243
22.7685998	2.988884545	3.275473736
22.90004436	3.014371286	3.274491293
23.03224776	3.039455716	3.273329047
23.16521438	3.064132207	3.272011464
23.29894862	3.088396108	3.270563844
23.43345492	3.11224323	3.269013064
23.56873773	3.135671	3.267386569
23.70480154	3.158678067	3.265713005
23.84165085	3.181264201	3.264022535
23.9792902	3.203431001	3.262346318
24.11772416	3.225181968	3.260716626
24.2569573	3.246523211	3.259166327
24.39699424	3.267462191	3.257730293
24.53783962	3.288009929	3.25644331
24.67949812	3.308179823	3.255341343
24.82197442	3.327988712	3.25446051
24.96527324	3.347456943	3.253836999
25.10939933	3.366607678	3.253507647
25.25435748	3.385468875	3.253507842
25.40015247	3.404071576	3.253872952
25.54678915	3.422451919	3.254636047
25.69427238	3.440648922	3.255829617
25.84260703	3.458707036	3.257482619
25.99179803	3.476673948	3.25962198
26.14185032	3.494601813	3.262270745
26.29276887	3.512546025	3.265448466
26.44455868	3.530566508	3.269169171
26.59722478	3.548725043	3.273442951
26.75077224	3.567087507	3.278272941
26.90520613	3.58571971	3.283658191
27.06053158	3.604691661	3.289588751
27.21675373	3.624071623	3.296050158
27.37387777	3.643930248	3.3030187
27.53190889	3.66433584	3.310464852
27.69085233	3.685355578	3.318351337
27.85071337	3.707054191	3.326633605
28.01149729	3.729493098	3.335260012
28.17320943	3.752729561	3.344172107
28.33585514	3.776815875	3.353305033
28.49943982	3.801798606	3.362588039
28.66396888	3.827717901	3.371945091
28.82944778	3.854606875	3.381295571
28.995882	3.882491094	3.390555052
29.16327705	3.911388161	3.39963613
29.33163849	3.94130741	3.408449306
29.50097188	3.972249721	3.41690389
29.67128285	4.004207442	3.424908914
29.84257704	4.037164424	3.43237404
30.01486011	4.071096176	3.43921045
30.18813779	4.105970107	3.445331693
30.36241581	4.14174587	3.450654487
30.53769995	4.178375791	3.455099462
30.71399602	4.215805369	3.458591836
30.89130985	4.253973832	3.461062018
31.06964733	4.292814757	3.462446128
31.24901436	4.332256711	3.462686442
31.42941689	4.372223936	3.46173175
31.6108609	4.412637038	3.459537639
31.79335239	4.45341369	3.456066688
31.97689741	4.494469327	3.451288593
32.16150206	4.535717838	3.445180218
32.34717243	4.577072232	3.437725573
32.5339147	4.618445285	3.428915736
32.72173504	4.659750158	3.418748712
32.91063968	4.700900977	3.407229242
33.10063487	4.741813383	3.394368562
33.29172692	4.782405035	3.380184128
33.48392216	4.822596075	3.364699297
33.67722695	4.862309551	3.347942987
33.8716477	4.901471794	3.329949303
34.06719086	4.940012749	3.310757151
34.2638629	4.977866269	3.290409834
34.46167034	5.014970359	3.268954638
34.66061973	5.051267379	3.246442408
34.86071767	5.08670421	3.22292713
35.06197079	5.121232379	3.198465504
35.26438576	5.15480814	3.173116528
35.46796928	5.187392531	3.146941084
35.6727281	5.218951384	3.120001539
35.87866901	5.249455316	3.092361353
36.08579883	5.278879681	3.064084703
36.29412442	5.3072045	3.035236122
36.50365268	5.334414362	3.005880155
36.71439057	5.360498307	2.976081035
36.92634506	5.385449684	2.945902376
37.13952318	5.409265993	2.915406887
37.35393198	5.431948716	2.884656108
37.56957859	5.453503118	2.853710164
37.78647013	5.47393806	2.822627545
38.0046138	5.49326578	2.791464906
38.22401683	5.51150168	2.760276883
38.44468649	5.5286641	2.729115941
38.66663009	5.544774096	2.698032233
38.88985498	5.559855204	2.667073485
39.11436856	5.573933211	2.6362849
39.34017828	5.587035926	2.605709079
39.5672916	5.599192953	2.575385965
39.79571607	5.610435461	2.545352799
40.02545925	5.620795969	2.5156441
